year,state_name,state_code,district_name,district_code,csr_project_name,development_sector,company_name,cin,company_class,company_type,roc,company_category,listing_status,project_outlay_amount_in_lakhs,amount_spent_in_lakhs,log_amount_spent
1/1/2014,Maharashtra,27,Not Mentioned,0,Not Mentioned,Women Empowerment,Allcargo Logistics Limited,L63010MH2004PLC073508,Public,Other than Govt. Companies,ROC-MUMBAI,Company limited by Shares,Listed,10.0,10.0,2.3978952727983707
1/1/2014,All India,0,Not Mentioned,0,Not Mentioned,Health Care,Allcargo Logistics Limited,L63010MH2004PLC073508,Public,Other than Govt. Companies,ROC-MUMBAI,Company limited by Shares,Listed,145.0,122.0,4.812184355372417
1/1/2014,Jammu and Kashmir,1,Not Mentioned,0,Not Mentioned,Health Care,Allcargo Logistics Limited,L63010MH2004PLC073508,Public,Other than Govt. Companies,ROC-MUMBAI,Company limited by Shares,Listed,5.0,5.0,1.791759469228055
1/1/2014,Not Mentioned,99,Not Mentioned,0,Not Mentioned,Not Mentioned,Alphageo (india) Limited,L74210TG1987PLC007580,Public,Other than Govt. Companies,ROC-HYDERABAD,Company limited by Shares,Listed,0.0,0.0,0.0
1/1/2014,All India,0,Not Mentioned,0,Contribution To Prime Ministers National Relief Fund For The Benefit Of Flood Victims In Jammu And,Prime Minister'S National Relief Fund,Alstom India Limited,L74140MH1992PLC068379,Public,Other than Govt. Companies,ROC-MUMBAI,Company limited by Shares,Listed,50.0,50.0,3.9318256327243257
1/1/2014,Karnataka,29,Not Mentioned,0,Village Adoption,Rural Development Projects,Alstom India Limited,L74140MH1992PLC068379,Public,Other than Govt. Companies,ROC-MUMBAI,Company limited by Shares,Listed,40.0,4.0,1.6094379124341003
1/1/2014,Uttar Pradesh,9,Not Mentioned,0,Access To Electricity To OffGrid Rural Villages,Rural Development Projects,Alstom India Limited,L74140MH1992PLC068379,Public,Other than Govt. Companies,ROC-MUMBAI,Company limited by Shares,Listed,166.3,0.0,0.0
1/1/2014,Uttar Pradesh,9,Kanpur Nagar,157,Technology Incubation,Technology Incubators,Alstom India Limited,L74140MH1992PLC068379,Public,Other than Govt. Companies,ROC-MUMBAI,Company limited by Shares,Listed,50.0,0.0,0.0
1/1/2014,Gujarat,24,Vadodara,461,Schools Adoption,"Poverty, Eradicating Hunger, Malnutrition",Alstom India Limited,L74140MH1992PLC068379,Public,Other than Govt. Companies,ROC-MUMBAI,Company limited by Shares,Listed,80.0,0.0,0.0
1/1/2014,Maharashtra,27,Solapur,496,Skill Development,Vocational Skills,Alstom India Limited,L74140MH1992PLC068379,Public,Other than Govt. Companies,ROC-MUMBAI,Company limited by Shares,Listed,50.0,0.0,0.0
1/1/2014,Gujarat,24,Vadodara,461,Villages Adoption,Rural Development Projects,Alstom T & D India Limited,L31102DL1957PLC193993,Public,Other than Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,100.0,0.0,0.0
1/1/2014,Uttar Pradesh,9,Not Mentioned,0,Supporting The Differently Abled,Livelihood Enhancement Projects,Alstom T & D India Limited,L31102DL1957PLC193993,Public,Other than Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,0.0,12.0,2.5649493574615367
1/1/2014,All India,0,Not Mentioned,0,Relief For Jammu And Kashmir Flood Victims Thorugh Prime Ministers National Relief Fund,Other Central Government Funds,Alstom T & D India Limited,L31102DL1957PLC193993,Public,Other than Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,50.0,50.0,3.9318256327243257
1/1/2014,Tamil Nadu,33,Not Mentioned,0,Projects Near Factory Sites,Health Care,Alstom T & D India Limited,L31102DL1957PLC193993,Public,Other than Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,166.3,0.0,0.0
1/1/2014,Tamil Nadu,33,Dindigul,572,Road,Rural Development Projects,Ambika Cotton Mills Limited,L17115TZ1988PLC002269,Public,Other than Govt. Companies,ROC-COIMBATORE,Company limited by Shares,Listed,24.0,24.0,3.2188758248682006
1/1/2014,Tamil Nadu,33,Dindigul,572,Temple,Rural Development Projects,Ambika Cotton Mills Limited,L17115TZ1988PLC002269,Public,Other than Govt. Companies,ROC-COIMBATORE,Company limited by Shares,Listed,1.0,1.0,0.6931471805599453
1/1/2014,Tamil Nadu,33,Dindigul,572,Public Toilets,Rural Development Projects,Ambika Cotton Mills Limited,L17115TZ1988PLC002269,Public,Other than Govt. Companies,ROC-COIMBATORE,Company limited by Shares,Listed,19.0,20.0,3.044522437723423
1/1/2014,Tamil Nadu,33,Dindigul,572,Restoration Of Well,Rural Development Projects,Ambika Cotton Mills Limited,L17115TZ1988PLC002269,Public,Other than Govt. Companies,ROC-COIMBATORE,Company limited by Shares,Listed,13.0,13.0,2.639057329615259
1/1/2014,Tamil Nadu,33,Dindigul,572,Road Safety,Education,Ambika Cotton Mills Limited,L17115TZ1988PLC002269,Public,Other than Govt. Companies,ROC-COIMBATORE,Company limited by Shares,Listed,3.0,3.0,1.3862943611198906
1/1/2014,Tamil Nadu,33,Coimbatore,569,Relief To Poor,"Poverty, Eradicating Hunger, Malnutrition",Ambika Cotton Mills Limited,L17115TZ1988PLC002269,Public,Other than Govt. Companies,ROC-COIMBATORE,Company limited by Shares,Listed,2.0,2.0,1.0986122886681096
1/1/2014,Tamil Nadu,33,Dindigul,572,Animal Protection,Animal Welfare,Ambika Cotton Mills Limited,L17115TZ1988PLC002269,Public,Other than Govt. Companies,ROC-COIMBATORE,Company limited by Shares,Listed,16.0,17.0,2.8903717578961645
1/1/2014,Tamil Nadu,33,Coimbatore,569,Medical Suppport,Health Care,Ambika Cotton Mills Limited,L17115TZ1988PLC002269,Public,Other than Govt. Companies,ROC-COIMBATORE,Company limited by Shares,Listed,11.0,12.0,2.5649493574615367
1/1/2014,All India,0,Not Mentioned,0,Environment Animal Welfare Conservation Of Resources,Environmental Sustainability,Ambuja Cements Limited,L26942GJ1981PLC004717,Public,Other than Govt. Companies,ROC-AHMEDABAD,Company limited by Shares,Listed,166.3,122.0,4.812184355372417
1/1/2014,All India,0,Not Mentioned,0,Any Other Fund,Not Mentioned,Ambuja Cements Limited,L26942GJ1981PLC004717,Public,Other than Govt. Companies,ROC-AHMEDABAD,Company limited by Shares,Listed,156.0,122.0,4.812184355372417
1/1/2014,All India,0,Not Mentioned,0,Health Eradicating Hunger Poverty And Malnutrition Safe Drinking Water Sanitation,Not Mentioned,Ambuja Cements Limited,L26942GJ1981PLC004717,Public,Other than Govt. Companies,ROC-AHMEDABAD,Company limited by Shares,Listed,166.3,122.0,4.812184355372417
1/1/2014,All India,0,Not Mentioned,0,Prime Ministers National Relief Fund,Prime Minister'S National Relief Fund,Ambuja Cements Limited,L26942GJ1981PLC004717,Public,Other than Govt. Companies,ROC-AHMEDABAD,Company limited by Shares,Listed,37.0,37.0,3.6375861597263857
1/1/2014,All India,0,Not Mentioned,0,Rural Development,Rural Development Projects,Ambuja Cements Limited,L26942GJ1981PLC004717,Public,Other than Govt. Companies,ROC-AHMEDABAD,Company limited by Shares,Listed,166.3,122.0,4.812184355372417
1/1/2014,All India,0,Not Mentioned,0,Encouraging Sports,Training To Promote Sports,Ambuja Cements Limited,L26942GJ1981PLC004717,Public,Other than Govt. Companies,ROC-AHMEDABAD,Company limited by Shares,Listed,1.0,1.0,0.6931471805599453
1/1/2014,All India,0,Not Mentioned,0,Education Differently Abled Livelihood,Education,Ambuja Cements Limited,L26942GJ1981PLC004717,Public,Other than Govt. Companies,ROC-AHMEDABAD,Company limited by Shares,Listed,166.3,122.0,4.812184355372417
1/1/2014,All India,0,Not Mentioned,0,Gender Equality Women Empowerment Old Age Homes Reducing Inequalities,Women Empowerment,Ambuja Cements Limited,L26942GJ1981PLC004717,Public,Other than Govt. Companies,ROC-AHMEDABAD,Company limited by Shares,Listed,139.0,122.0,4.812184355372417
1/1/2014,Uttar Pradesh,9,Jaunpur,152,Iimpact Women Empowerment,Education,Amrutanjan Health Care Limited,L24231TN1936PLC000017,Public,Other than Govt. Companies,ROC-CHENNAI,Company limited by Shares,Listed,5.0,5.0,1.791759469228055
1/1/2014,Tamil Nadu,33,Chennai,568,People For Animals Welfare Of Animals,Animal Welfare,Amrutanjan Health Care Limited,L24231TN1936PLC000017,Public,Other than Govt. Companies,ROC-CHENNAI,Company limited by Shares,Listed,12.0,12.0,2.5649493574615367
1/1/2014,Delhi,7,Not Mentioned,0,Eradicating Hunger Poverty And Malnutrition Promoting Preventive Health Care And Sanitaiton And Ma,Rural Development Projects,Anant Raj Limited,L45400HR1985PLC021622,Public,Other than Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,19.0,4.0,1.6094379124341003
1/1/2014,Karnataka,29,Not Mentioned,0,Promoting EducationIncluding Special Education And Employment Enhancing Vocation Skills Specially A,Rural Development Projects,Anant Raj Limited,L45400HR1985PLC021622,Public,Other than Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,5.0,5.0,1.791759469228055
1/1/2014,Delhi,7,Not Mentioned,0,Promoting Gender Equality Empowering Woman Setting Up Homes And Hostels For Women And OrphansSett,Rural Development Projects,Anant Raj Limited,L45400HR1985PLC021622,Public,Other than Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,5.0,0.0,0.0
1/1/2014,Delhi,7,Not Mentioned,0,Promoting EducationIncluding Special Education And Employment Enhancing Vocation Skills Specially A,Rural Development Projects,Anant Raj Limited,L45400HR1985PLC021622,Public,Other than Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,28.0,28.0,3.367295829986474
1/1/2014,Uttarakhand,5,Not Mentioned,0,Promoting EducationIncluding Special Education And Employment Enhancing Vocation Skills Specially A,Rural Development Projects,Anant Raj Limited,L45400HR1985PLC021622,Public,Other than Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,40.0,40.0,3.713572066704308
1/1/2014,Jammu and Kashmir,1,Not Mentioned,0,Eradicating Hunger Poverty And Malnutrition Promoting Preventive Health Care And Sanitaiton And Ma,Rural Development Projects,Anant Raj Limited,L45400HR1985PLC021622,Public,Other than Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,1.0,1.0,0.6931471805599453
1/1/2014,Haryana,6,Not Mentioned,0,Promoting EducationIncluding Special Education And Employment Enhancing Vocation Skills Specially A,Rural Development Projects,Anant Raj Limited,L45400HR1985PLC021622,Public,Other than Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,27.0,27.0,3.332204510175204
1/1/2014,Delhi,7,Not Mentioned,0,Rural Developtment Projects,Rural Development Projects,Anant Raj Limited,L45400HR1985PLC021622,Public,Other than Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,150.0,122.0,4.812184355372417
1/1/2014,Maharashtra,27,Not Mentioned,0,Donation Given To Sevantilal Kantilal Trust,Education,Anuh Pharma Limited,L24230MH1960PLC011586,Public,Other than Govt. Companies,ROC-MUMBAI,Company limited by Shares,Listed,1.0,1.0,0.6931471805599453
1/1/2014,Maharashtra,27,Not Mentioned,0,Donation Given To Sports Education Academy,Education,Anuh Pharma Limited,L24230MH1960PLC011586,Public,Other than Govt. Companies,ROC-MUMBAI,Company limited by Shares,Listed,0.0,0.0,0.0
1/1/2014,Maharashtra,27,Not Mentioned,0,Donation Given To Sevantilal Kantilal Trust,Education,Anuh Pharma Limited,L24230MH1960PLC011586,Public,Other than Govt. Companies,ROC-MUMBAI,Company limited by Shares,Listed,20.0,20.0,3.044522437723423
1/1/2014,Maharashtra,27,Not Mentioned,0,Donation Given To Sevantilal Kantilal Trust,Education,Anuh Pharma Limited,L24230MH1960PLC011586,Public,Other than Govt. Companies,ROC-MUMBAI,Company limited by Shares,Listed,2.0,2.0,1.0986122886681096
1/1/2014,Maharashtra,27,Not Mentioned,0,Donation Given To Shri Ganpati Ambaji Lokseva Nidhi,Education,Anuh Pharma Limited,L24230MH1960PLC011586,Public,Other than Govt. Companies,ROC-MUMBAI,Company limited by Shares,Listed,2.0,2.0,1.0986122886681096
1/1/2014,Maharashtra,27,Not Mentioned,0,Donation Given To Infant Jesus Education Trust,Education,Anuh Pharma Limited,L24230MH1960PLC011586,Public,Other than Govt. Companies,ROC-MUMBAI,Company limited by Shares,Listed,3.0,3.0,1.3862943611198906
1/1/2014,Maharashtra,27,Not Mentioned,0,Donation Given For Civil Construction Work With Material For Toilet,Sanitation,Anuh Pharma Limited,L24230MH1960PLC011586,Public,Other than Govt. Companies,ROC-MUMBAI,Company limited by Shares,Listed,3.0,3.0,1.3862943611198906
1/1/2014,Maharashtra,27,Not Mentioned,0,Ambulance Donated To Visava Foundation,Health Care,Anuh Pharma Limited,L24230MH1960PLC011586,Public,Other than Govt. Companies,ROC-MUMBAI,Company limited by Shares,Listed,4.0,4.0,1.6094379124341003
1/1/2014,Gujarat,24,Rajkot,457,Education Donationto Maat Pita Smrutitrust Rajkot,Education,Apar Industries Limited,L91110GJ1989PLC012802,Public,Other than Govt. Companies,ROC-AHMEDABAD,Company limited by Shares,Listed,0.0,1.0,0.6931471805599453
1/1/2014,Gujarat,24,Not Mentioned,0,Education Donationto Adarsh Buniyadischool Khatalwadgram Panchayat,Education,Apar Industries Limited,L91110GJ1989PLC012802,Public,Other than Govt. Companies,ROC-AHMEDABAD,Company limited by Shares,Listed,0.0,1.0,0.6931471805599453
1/1/2014,Maharashtra,27,Not Mentioned,0,Education Donationto Jagriti Sewasansthan,Education,Apar Industries Limited,L91110GJ1989PLC012802,Public,Other than Govt. Companies,ROC-AHMEDABAD,Company limited by Shares,Listed,0.0,2.0,1.0986122886681096
1/1/2014,Maharashtra,27,Not Mentioned,0,Health Donationto Marrow Donorregistry IndiaMumbai For Theirvoluntary Marrow,Health Care,Apar Industries Limited,L91110GJ1989PLC012802,Public,Other than Govt. Companies,ROC-AHMEDABAD,Company limited by Shares,Listed,0.0,10.0,2.3978952727983707
1/1/2014,Gujarat,24,Gandhinagar,446,Educational  Residential Support For Girls From Backward Class Scheduled Class And Schedule Tribes,Education,Apcotex Industries Limited,L99999MH1986PLC039199,Public,Other than Govt. Companies,ROC-MUMBAI,Company limited by Shares,Listed,5.0,5.0,1.791759469228055
1/1/2014,Maharashtra,27,Raigad,491,Providing Distance Education At Remote Schools,Education,Apcotex Industries Limited,L99999MH1986PLC039199,Public,Other than Govt. Companies,ROC-MUMBAI,Company limited by Shares,Listed,1.0,1.0,0.6931471805599453
1/1/2014,Maharashtra,27,Raigad,491,Help Mentally Affected Childrens With Formal Education,Education,Apcotex Industries Limited,L99999MH1986PLC039199,Public,Other than Govt. Companies,ROC-MUMBAI,Company limited by Shares,Listed,5.0,5.0,1.791759469228055
1/1/2014,Maharashtra,27,Not Mentioned,0,Education And Sustainable Livelihood To Street Children,Education,Apcotex Industries Limited,L99999MH1986PLC039199,Public,Other than Govt. Companies,ROC-MUMBAI,Company limited by Shares,Listed,12.0,12.0,2.5649493574615367
1/1/2014,Maharashtra,27,Raigad,491,Vocational Training To Village Women Around The Plant Area,Vocational Skills,Apcotex Industries Limited,L99999MH1986PLC039199,Public,Other than Govt. Companies,ROC-MUMBAI,Company limited by Shares,Listed,3.0,3.0,1.3862943611198906
1/1/2014,Maharashtra,27,Not Mentioned,0,Providing Shelter Food And Medicines To Cancer Affected Childrens And Their Parents From Poor Famil,Health Care,Apcotex Industries Limited,L99999MH1986PLC039199,Public,Other than Govt. Companies,ROC-MUMBAI,Company limited by Shares,Listed,108.0,15.0,2.772588722239781
1/1/2014,Maharashtra,27,Raigad,491,Eye And Health Checkup Camps Around Plant Area,Health Care,Apcotex Industries Limited,L99999MH1986PLC039199,Public,Other than Govt. Companies,ROC-MUMBAI,Company limited by Shares,Listed,4.0,0.0,0.0
1/1/2014,Andhra Pradesh,28,Chittoor,503,Providing Safe Drinking Water Extension Of Sanitation Facilities Setting Up Of Nutrition Centers,Rural Development Projects,Apollo Hospitals Enterprise Limited,L85110TN1979PLC008035,Public,Other than Govt. Companies,ROC-CHENNAI,Company limited by Shares,Listed,166.3,122.0,4.812184355372417
1/1/2014,Tamil Nadu,33,Chennai,568,Swach Bharat Initiatives,Slum Area Development,Apollo Hospitals Enterprise Limited,L85110TN1979PLC008035,Public,Other than Govt. Companies,ROC-CHENNAI,Company limited by Shares,Listed,36.0,36.0,3.6109179126442243
1/1/2014,Andhra Pradesh,28,Chittoor,503,Education And Other Related Initiatives,Education,Apollo Hospitals Enterprise Limited,L85110TN1979PLC008035,Public,Other than Govt. Companies,ROC-CHENNAI,Company limited by Shares,Listed,166.3,105.0,4.663439094112067
1/1/2014,Tamil Nadu,33,Chennai,568,Free Medical Treatment For Children Ailing Heart Disease,Health Care,Apollo Hospitals Enterprise Limited,L85110TN1979PLC008035,Public,Other than Govt. Companies,ROC-CHENNAI,Company limited by Shares,Listed,53.0,53.0,3.9889840465642745
1/1/2014,Andhra Pradesh,28,Chittoor,503,Health CheckUp Free Medicines And Medical CheckUps For Poor People Health Care Activities Health,Health Care,Apollo Hospitals Enterprise Limited,L85110TN1979PLC008035,Public,Other than Govt. Companies,ROC-CHENNAI,Company limited by Shares,Listed,166.3,122.0,4.812184355372417
1/1/2014,Gujarat,24,Not Mentioned,0,Biodiversity Impact Assessment Study,Environmental Sustainability,Apollo Tyres Limited.,L25111KL1972PLC002449,Public,Other than Govt. Companies,ROC-ERNAKULAM,Company limited by Shares,Listed,10.0,9.0,2.302585092994046
1/1/2014,Gujarat,24,Not Mentioned,0,Pond Management Baseline Study,Environmental Sustainability,Apollo Tyres Limited.,L25111KL1972PLC002449,Public,Other than Govt. Companies,ROC-ERNAKULAM,Company limited by Shares,Listed,4.0,4.0,1.6094379124341003
1/1/2014,Rajasthan,8,Not Mentioned,0,Baseline Study For Solid Waste Management Project At Transport Nagar,Environmental Sustainability,Apollo Tyres Limited.,L25111KL1972PLC002449,Public,Other than Govt. Companies,ROC-ERNAKULAM,Company limited by Shares,Listed,9.0,5.0,1.791759469228055
1/1/2014,Tamil Nadu,33,Not Mentioned,0,Baseline Study On Community Solid Waste Management,Environmental Sustainability,Apollo Tyres Limited.,L25111KL1972PLC002449,Public,Other than Govt. Companies,ROC-ERNAKULAM,Company limited by Shares,Listed,1.0,1.0,0.6931471805599453
1/1/2014,Delhi,7,Not Mentioned,0,Community Solid Waste Management Project Clean My Transport Nagar,Environmental Sustainability,Apollo Tyres Limited.,L25111KL1972PLC002449,Public,Other than Govt. Companies,ROC-ERNAKULAM,Company limited by Shares,Listed,20.0,20.0,3.044522437723423
1/1/2014,Uttar Pradesh,9,Not Mentioned,0,Community Solid Waste Management Project Clean My Transport Nagar,Environmental Sustainability,Apollo Tyres Limited.,L25111KL1972PLC002449,Public,Other than Govt. Companies,ROC-ERNAKULAM,Company limited by Shares,Listed,20.0,17.0,2.8903717578961645
1/1/2014,Tamil Nadu,33,Not Mentioned,0,Tree Plantation  Livelihood Project,Environmental Sustainability,Apollo Tyres Limited.,L25111KL1972PLC002449,Public,Other than Govt. Companies,ROC-ERNAKULAM,Company limited by Shares,Listed,11.0,11.0,2.4849066497880004
1/1/2014,Tamil Nadu,33,Not Mentioned,0,Community Solid Waste Management Project Clean My Village,Environmental Sustainability,Apollo Tyres Limited.,L25111KL1972PLC002449,Public,Other than Govt. Companies,ROC-ERNAKULAM,Company limited by Shares,Listed,7.0,6.0,1.9459101490553132
